,Ingredient,Category
671,,Korean
672, 돼지목살 맛술 사이다 후추 양파 대파 청양고추 홍고추 식용유 참기름 고추장 굴소스 간장 고춧가루 설탕 다진마늘,Korean
673, 아롱사태 청경채 대파 고추기름 다진마늘 다진생강 소금  후추 우동면,Korean
674, 두부 닭가슴살 당근 시금치 올리브유,Korean
675, 굴 부추 달걀 밀가루 빵가루 튀김용 식용유,Korean
676, 바지락 부추 두부 양파 홍고추 된장,Korean
677, 무 반 개 식초        컵 설탕   컵 물   큰술 소금     큰술 와사비   큰술,Korean
678, 불닭볶음면 스트링치즈 참치마요삼각김밥,Korean
679, 돼지고기 수육용 부추 양파 간장 맛술 설탕 올리고당 잡내 제거용 재료 간장 매실액 식초 참기름 설탕 고춧가루 통깨,Korean
680, 불닭볶음면 짜파게티 반숙란 오이,Korean
681, CU 자이언트 빨간순대 라면치즈 삼각김밥,Korean
682, 칵테일새우 애호박 식용유,Korean
683, 차돌박이 쌈추 혹은 상추 설탕 깨소금 간장 고춧가루 마늘 매실액 식초 통깨,Korean
684, 오이 식초 고추장 설탕 다진마늘 소금 깨소금 참기름,Korean
685,,Korean
686, 대패삼겹살 양파 대파 콩나물 고추장 고춧가루 물엿 다진마늘 맛간장 설탕 참기름,Korean
687, 돼지갈비 김치 김칫국물 두부,Korean
688, 감자 잔멸치,Korean
689, 밥 소고기 시금치 당근 참기름,Korean
690, 불린쌀 물 참기름,Korean
691, 불린쌀 물 소고기 애호박 마른표고,Korean
692, 쌀 물 두부 당근 애호박,Korean
693, 두부 미역,Korean
694, 불린쌀 물 계란 김,Korean
695, 밥 오이 크래미 김 마요네즈,Korean
696, 비비빅아이스크림 조랭이떡 물 찹쌀가루 소금,Korean
697, 밥 날치알 단무지 맛살 김치 깻잎 김가루,Korean
698,,Korean
699, 밥 참기름 마른 반찬 김,Korean
700, 전복 찹쌀 양파 애호박 당근 다시마 깨 참기름,Korean
701, 무 국물멸치 국물멸치  양념장  물 간장 고춧가루 설탕 다진마늘 깨 참기름,Korean
702, 두부 김치 계란 물 간장 고춧가루 올리고당 다진마늘,Korean
703, 부추 홍고추  양념  된장 다진 마늘 다진 파 깨 참기름,Korean
704, 등뼈   kg 우거지 혹은 시래기 적당량 대파   뿌리 감자   개 들깨 가루   큰술 콩 가루   큰술 된장   큰술 고춧가루   큰술 매실액   큰술 돼지 육수   큰술 맛술   큰술 후추 약간 생강가루 혹은 즙 약간 다진마늘   큰술 소금   큰술 국간장   큰술 간장 밑으론 겨자소스    큰술 겨자   큰술 식초   큰술 레몬즙   큰술 설탕   큰술 매실액   큰술,Korean
705, 라면  개 숙주 적당량 계란  개 레토르트 사골육수  L 차돌박이    g 된장   큰술 소금 후추 적당량 쪽파 약간 들기름 약간 고춧가루,Korean
706, 볼어묵 대파 양파 당근 두반장 올리고당 식용유 다진 마늘 다진 생강,Korean
707, 깻잎 치커리 오이 파프리카 참치통조림 마요네즈 후춧가루 밥 초고추장,Korean
708, 잔멸치 견과류 물엿 설탕 물,Korean
709, 밥 고추참치 스위트콘 조미김,Korean
710, 김치 꽁치캔 감자 양파 청홍고추 고추장 고춧가루 다진마늘 국간장 소금 후추,Korean
711, 떡볶이떡 대패삼겹살 양파 라면사리 치즈 소세지 고추장 고춧가루 다진마늘 설탕 간장 물,Korean
712, 부침가루 물 고추 깻잎 고추장 부침용기름,Korean
713, 라면 콩나물 쪽파 계란 식용유 고춧가루 다진마늘 물,Korean
714, 밥 오이 당근 계란 소고기다짐육 소금 후추,Korean
715, 잔멸치 견과류 밥 참기름 통깨 간장 설탕 미림 물엿,Korean
716, 장조림 메밀면 또는 소면  중면  마늘 청홍고추,Korean
717, 번데기 마늘 물 고춧가루 간장 쪽파 청홍고추,Korean
718, 차돌박이 깻잎 부추 팽이버섯 숙주 마요네즈 쯔유,Korean
719, 낙지 대파 데친 콩나물 물 고춧가루 청양고춧가루 간장 설탕 올리고당 식용유 다진마늘 밀가루 소금,Korean
720, 무 다진 마늘 다진 파 다시마 소금 국간장 참기름 깨소금,Korean
721, 감태 홍고추 청양고추 달걀 밀가루 소금,Korean
722, 우렁 두부 양파 애호박 홍고추 대파 멸치 다시마 된장 고춧가루 청주 미림 ,Korean
723, 아구 팽이버섯 느타리버섯 파 콩나물,Korean
724, 밥 콩나물 김치 쪽파 다진마늘 오징어다리 간장 굴소스 맛술,Korean
725, 닭 볶음탕용  한마리 고구마  개 감자  개 당근  개 대파   뿌리 양파  개 피자치즈 두줌 물   컵 맛술 반 컵 간장 반 컵 설탕   큰술 참기름 약간 후추 약간 생강 가루  약간 다진 마늘 반 큰술 다진 파   큰술 통깨 약간 당면 약간,Korean
726, 알감자 혹은 감자 버터 설탕 갈릭파우더 말린 허브 소금 우유나 생크림 종이컵 나쵸치즈 양파 칠리소스 후추 피자치즈,Korean
727, 돼지갈비 신김치 냉동 만두 떡 라면 사리 사골 육수 양파 알배추 대파 고춧가루 다진 마늘 올리고당 간장 맛술 매실,Korean
728, 버터 설탕 소금 파슬리,Korean
729, 쌀 무 표고버섯 달래 간장 고춧가루 설탕 매실원액 참기름,Korean
730, 쇠고기 모짜렐라치즈 간장 설탕 다진마늘 다진 파 후추 깨소금 참기름,Korean
731, 닭 오이 적양배추 파프리카 양파 홍고추 연겨자 국간장 설탕 소금,Korean
732, 통조림 꽁치 양파 대파 실파 홍고추 청양고추 물 간장 고춧가루 미림 다진마늘 후추,Korean
733, 햄버거빵 소고기 슬라이스 치즈 토마토 파프리카 양상추 어린잎채소 마요네즈,Korean
734, 쭈꾸미 배추 청경채 깻잎 양파 고추 쑥갓 다시마 멸치 무 대파 다진마늘,Korean
735, 바지락 애호박 무 느타리 청양고추 대파,Korean
736, 밤 설탕 소금,Korean
737, 마늘쫑 마늘 고추장 고춧가루 물엿 깨 참기름,Korean
738, 아욱 양파 청양고추 대파 멸치 다시마 된장 국간장,Korean
739, 오징어 양상추 비타민 치커리 롤라로사 방울토마토 버터 후추 소금,Korean
740, 바지락 양파 대파 마늘 청고추 홍고추 느타리버섯 애호박,Korean
741, 달걀 바지락 김 대파 국간장,Korean
742, 마늘쫑 쇠고기 우둔살 다진마늘 소금 후추 참기름,Korean
743, 돼지등뼈 감자 양파 대파 홍고추 얼갈이배추 깻잎 국간장 들깨가루,Korean
744, 새송이 버섯 양송이 버섯 영양부추 풋고추 마늘 간장 설탕 고춧가루 깨 참기름,Korean
745, 새송이 청양고추 마늘 물 간장 식초 설탕,Korean
746, 마늘 생강 고춧가루 까나리 액젓 설탕 깨 당근 풋고추,Korean
747, 고등어 쌀뜨물 카레가루 후춧가루 통마늘 생강,Korean
748, 황태채 무 라면 물 고춧가루,Korean
749, 쇠고기 양지  두부 양파 대파 홍고추 냉이 된장,Korean
750, 바지락 애호박 양파 홍고추 달걀 밀가루,Korean
751, 방울토마토 소면 비빔장 파채 검은깨,Korean
752, 어묵 양배추 양파 홍고추  양념  다진마늘 다진파 양조간장 설탕 고춧가루 깨 참기름,Korean
753, 잔멸치 식용유 견과류 간장 맛술 설탕,Korean
754, 해물라면 청양고추 쪽파 어묵 물,Korean
755, 찌개용두부 주키니호박 양송이버섯 쪽파 소고기슬라이스,Korean
756, 판어묵 청양고추 파프리카 식용유,Korean
757, 홍합 무 대파 물 국간장 소금 마늘 청주 페페로치노,Korean
758, 손두부 달걀 당근 대파 들기름 소금 후춧가루 식용유,Korean
759, 브로콜리 된장 참기름 다진 마늘 부순 참깨,Korean
760, 떡국떡 사골곰탕육수 물 계란 파 소금 후추,Korean
761, 다진 소고기 다진 돼지고기 다진 양파 다진 당근 다진 파 간장 설탕 참기름 후추 모양 떡 떡볶이 떡,Korean
762, 꼬막 부추 청양고추 홍고추 부침가루 식용유 물,Korean
763, 콩나물 두부 표고버섯 청양고추 다시마 멸치 된장,Korean
764, 단호박 당근 부침가루 설탕 소금,Korean
765, 햅쌀 김 연어 시금치 깻잎,Korean
766, 머위대 물 다진마늘 소금 들깨가루 깨 들기름 다시마,Korean
767, 김 어묵 후랑크 소시지 깻잎 달걀 밥 깨 소금 참기름 단무지,Korean
768, 만두피 표고버섯 두부 양파 당근 실파 다진마늘 참기름 약간 간장 설탕 깨 후추 참기름,Korean
769, 서리태 호두 물 간장 설탕 올리고당 깨 참기름,Korean
770, 당면 신김치 표고버섯 양파 파프리카,Korean
771, 돼지삼겹살 묵은지 대파 양파 고춧가루 다진마늘 멸치다시다 물 국간장 된장,Korean
772, 떡볶이 떡 가래떡 새우 오징어 사각어묵 양차 대파 청양고추 깻잎 물 매운 고춧가루 고추장 굴소스 다진마늘 미림 후추,Korean
773, 냉면 냉면 육수 도토리묵 달걀 오이 무 열무김치,Korean
774, 된장 고추장 골드키위 다진 마늘 다진 파 다진 호두 깨소금 참기름,Korean
775, 참외 파프리카 파프리카 양파 고춧가루 간장 다진마늘 설탕 식초 식초 깨,Korean
776, 고사리 양파 다진 마늘 다진 파 진간장 들기름 깨,Korean
777, 게맛살 실파 양파 홍고추 청양고추 달걀 부침가루 물,Korean
778, 통삼겹 된장 월계수잎 김치 양파 부추 쌈 무 깻잎,Korean
779, 애호박       홍고추 마늘 새우젓 들깨가루 들기름,Korean
780, 가지 양파 다진 마늘 다진 파 간장 깨소금 참기름,Korean
781, 닭 양파 대파 무 느타리 버섯 청양고추 고사리 숙주,Korean
782, 애호박 홍고추 새우젓 물,Korean
783, 토마토 오이 양파 풋고추 식초 간장 설탕 다진마늘 포도씨유,Korean
784, 고추참치 사리면 달걀 양파 오이,Korean
785, 무 마늘 양파 배 생강,Korean
786,,Korean
787, 건매생이 떡국떡 송송썬파 다진마늘 소금  후추 갈은깨,Korean
788, 참외 사과 복분자 대추 잣 물 홍초 꿀,Korean
789, 고추장고기볶음 다진마늘 다진김치 밥 쌈장 참기름 식용유,Korean
790, 스팸 게맛살 새송이 버섯 실파 밀가루,Korean
791, 라면 양파 대파 달걀,Korean
792, 불린당면 당근 양파 느타리버섯 돼지고기 소금 후추 식용유 간장 물엿 시금치나물,Korean
793, 떡 쇠고기 느타리버섯 양파 청피망 홍고추 마늘,Korean
794, 떡국용떡 돼지고기 애호박 양파 표고버섯 청양고추 대파 멸치다시육수 고춧가루 다진마늘 고추장 새우젓 설탕 맛술,Korean
795, 가래떡 소고기 간장 설탕 깨 후추 참기름,Korean
796, 우렁이 콩나물 오이 양파 깻잎 홍고추 깨 참기름  초고추장 양념  다진마늘 고추장 고춧가루 식초 설탕,Korean
797, 가지 양파 쇠고기 불고기용  홍고추 달걀 부침가루 물 소금  쇠고기 양념  양조간장 설탕 다진마늘 깨 참기름  곁들인 간장 양념  간장 식초,Korean
798, 오징어 콩나물 무 양파 대파 홍고추 멸치 다시마  양념  다진 마늘 국간장 고춧가루 소금 후추,Korean
799, 마른 표고버섯 쌀 무 물 고춧가루 간장 참기름 다진마늘 다진파 부순참깨,Korean
800, 시금치 달걀 양파 홍고추 마늘 소금 깨 참기름,Korean
801, 콩나물 청양고추 쪽파 물 소금 국간장,Korean
802, 낙지 미나리 양파 홍고추 청양고추 고추장 식초 설탕,Korean
803, 밥 치즈 총각김치 알 Tobiko  게맛살,Korean
804, 바지락 소금 무 실파 홍고추 청양고추 다진 마늘 국간장,Korean
805, 그린홍합 새우 낙지 콩나물 양파 주키니호박,Korean
806, 병아리콩 당근 브로콜리 부침가루,Korean
807, 고춧가루 매실장아찌 고추장 매실원액 참기름 깨 밥,Korean
808, 애호박 양파 소면 달걀 국물용 멸치 다시마 국간장 고춧가루 간장 다진 마늘 참기름,Korean
809, 도토리묵 쯔유 물 다진 마늘 김 달걀 대파,Korean
810, 무 대파 소금 고춧가루 설탕 식초 다진 마늘 다진 파 참기름 참깨,Korean
811, 두부 숙주 양파 김치 달걀 부침용 밀가루 쑥갓 청 홍고추 소금 간장 간장 식초 참깨,Korean
812, 밥 청양고추 맛간장 물 설탕 김밥김,Korean
813, 콩나물 양배추 양파 어묵 떡 대파 물 다진 마늘 고춧가루 간장 고추장 물엿,Korean
814, 감자 김치 호박 가지 부추 버섯 소금 식용유 청고추 홍고추,Korean
815, 판어묵 쪽파 양파 고춧가루 간장 고추장 다진 마늘 참기름 올리고당 참깨,Korean
816, 아몬드 호두 캐슈넛 흑설탕 간장 맛술 물 물엿 참깨,Korean
817, 다시마 순두부 달걀 쪽파 표고버섯 물 국물용 멸치 다시마 새우젓 다진 마늘 소금,Korean
818, 밥 계란 김치 스팸 초고추장 참기름 스위트콘,Korean
819, 오리훈제 부추 고춧가루 참기름 다진마늘 액젓 맛간장,Korean
820, 떡 양파 파프리카 대파 국만두 피자치즈 옥수수 물 고추장 간장 물엿,Korean
821, 시금치 소금 참기름 참깨 다진 마늘,Korean
822, 팥 설탕 물엿 소금 견과류,Korean
823, 잔멸치 견과류 풋고추 물엿 참깨,Korean
824,,Korean
825, 단호박 찹쌀가루 소금 콩 꿀,Korean
826, 오징어 마늘 꽈리고추 홍피망 표고버섯 식용유 굴소스 물엿 소금 참깨,Korean
827, 김치 맛살 오이 마요네즈 부순 참깨,Korean
828, 쇠고기 국거리용 콩나물 무 대파 다시마 청주 참기름 식용유 고춧가루 간장 까나리액젓 다진 마늘 된장,Korean
829, 밥 쪽파 표고버섯 스팸 후춧가루 간장,Korean
830, 삶은 우거지 표고버섯 대파 황태 물 국물용 멸치 다시마 된장 고춧가루 다진 마늘,Korean
831, 고구마 감자 튀김가루 빵가루 카레가루 튀김가루 물 식용유,Korean
832, 떡국 소고기국거리 사골국물 계란 대파 소금 후추,Korean
833, 삼겹살 쌈채소 고춧가루 오미자액 청주 간장 고추장 다진 마늘 다진 생강 참기름,Korean
834, 쌀 다진돼지고기 신김치 표고버섯 설탕 간장 다진 마늘 참기름 김칫국물 참기름,Korean
835, 고등어 무    개 양파 대파 청 홍고추 물 설탕 고춧가루 간장 청주 다진 마늘 다진 생강 고추장 물엿,Korean
836, 현미밥 새우 달걀 양파 당근 호박,Korean
837, 마요네즈 날치알 당근 오이 우엉 단무지 무순 깻잎 참기름 깨 햇반 김밥 김 연겨자 소금,Korean
838, 뜨거운 밥 참기름 소금 단무지 마요네즈 날치알 김 설탕,Korean
839, 양파 애호박 대파 주꾸미 밀가루 바지락 칼국수 국간장 소금 후춧가루,Korean
840, 참나물 양파 도토리묵 고춧가루 간장 식초 매실액 참기름 다진 마늘 참깨,Korean
841, 불린 미역 다진 쇠고기 밥 들깨가루 청주 다진 양파 들기름 국간장,Korean
842, 양파 대파 김치 오징어 돼지고기 밥 쌈채소 설탕 고춧가루 간장 청주 다진 마늘 다진 생강 참기름 올리고당 고추장 후춧가루,Korean
843, 양배추 밥 참기름 참깨 통조림 참치 양파 다진 마늘 다진 파 된장 고추장 참기름 물엿 부순 참깨 다시마물,Korean
844, 소면 멸치볶음 배추김치 멸치볶음 참기름 소금 고추장 물엿 식초,Korean
845, 오징어채 양파 마요네즈 참기름 참깨 고추장 꿀 다진 마늘,Korean
846, 우엉 식초 양파 판어묵 숙주 피망 설탕 간장 맛술 다진 마늘 다진 생강 참기름 물엿 부순 참깨 후춧가루,Korean
847, 바지락 양파 당근 표고버섯 밥 대파잎 청양고추 쪽파 국간장 다진 마늘 소금,Korean
848, 배추김치 밥 달걀 김가루 참깨 설탕 간장 고추장 참기름,Korean
849, 콩나물 양파 오징어 녹말가루 새우 중하 물 무 다시마 마른 새우 국물용 멸치 물 설탕 고춧가루 까나리액젓 간장 된장 참깨 다진 마늘 후춧가루 고추기름,Korean
850, 순살 닭고기 우유 소금 후춧가루 다진 생강 청주 대파 고춧가루 다진 마늘 간장 굴소스 물 청주 생강즙 물엿 후춧가루,Korean
851, 건빵 식용유 설탕 소금 계핏가루 아몬드슬라이스,Korean
852, 스팸 소세지 베이컨 신김치 떡국떡 양배추 청양고추 대파 사골육수 다진마늘 다진생강 고춧가루 고추장 간장 청주 콩가루 표고가루 다시다 후추,Korean
853, 닭날개 마늘 양파 닭육수 후추 돈가스소스 케첩 설탕 맛술 녹말물,Korean
854, 떡볶이떡 비엔나 소시지 만두 라면사리 양파 양배추 짜장분말 고추장 고춧가루 올리고당 설탕 다진마늘 후추 치킨스톡,Korean
855, 불린 찹쌀 병아리콩 밤 대추 잣,Korean
856, 계란 맛술 설탕 소금 날치알 마요네즈 대파 가쓰오부시 피자치즈,Korean
857, 계란 순두부 비엔나 소시지 고추장 간장 고춧가루 설탕 매실액 참기름 마늘 고춧가루 김,Korean
858, 돼지 등갈비 간장 콜라 진마늘 설탕 맛술 참기름 후추 생강 파 식초 고춧가루 참기름 간장,Korean
859, 밥 팽이버섯 버터 베이컨 대파 다진마늘 간장 설탕 소금 후추,Korean
860, 아스파라거스 굴소스 미림 깨,Korean
861, 피망 깨 가다랑어 간장 식초 올리고당,Korean
862, 오징어 브로콜리 고추장 식초 물 매실액 또는 오미자액 다진 마늘 참기름 부순 참깨,Korean
863, 김치 차돌박이 두부 대파 양파,Korean
864, 알배추 배 천일염 다진마늘 고춧가루 멸치 액젓 설탕 매실액 깨 참기름,Korean
865, 차돌박이 숙주 마늘 청 홍고추 식용유,Korean
866, 두부 참기름  양념  양파 다진마늘 대파 홍고추 양조간장 설탕 물,Korean
867, 콩나물 양파 대파 홍고추 삼겹살  양념  다진 마늘 양조간장 고춧가루 후추,Korean
868, 냉장 순대 사리곰탕라면스프 부추 고춧가루 참기름 식초 깨소금 설탕 들깨가루 새우젓갈 대파 약간 밥,Korean
869, 국수 소면 어묵 양파 대파 애호박 홍고추 달걀 조미 김 다시마 국물용 멸치  다대기 양념  다진마늘 다진 파 양조간장 고춧가루 깨 참기름,Korean
870, 꼬치어묵 홍합 청양고추 파,Korean
871, 닭 낙지 새우 그린홍합 양파 대파 홍고추 청양고추,Korean
872, 물 비엔나소시지 알배추 떡볶이 떡 사각어묵 만두 슬라이스치즈 피자치즈 고춧가루 고추장 간장 설탕 올리고당 참기름 후추 카레가루 매실액 다진마늘,Korean
873, 녹두 찹쌀 소금,Korean
874, 대파 계란 밥 간장 소금 후추,Korean
875, 밥 순두부 쪽파 명란젓  덩이 계란  개 후리카게 약간,Korean
876, 대패삼겹살 파채 간장 설탕 깨소금 물엿 식초 참기름 배 설탕 식용유 청양고추,Korean
877, 돼지고기 다진것 통유부 모듬 어묵 곤약 떡 밀가루 다시마 국물멸치 양파 대파 물 국간장 부추 고추,Korean
878, 닭고기 단호박 양배추 날치알 간장 고춧가루 고추장 올리고당 매실 깨소금 참기름 다진마늘 후추 맛술 상추,Korean
879, 휘핑크림 우유 슬라이스치즈 설탕 소금 가래떡,Korean
880, 오징어 간장 굴소스 파프리카 고추 양파 참기름 깨 소금 후추,Korean
881, 느타리 간장 물 다진파 들깨,Korean
882, 새우 다진 쇠고기 다진 돼지고기 식용유 콩가루 간장 참기름 다진파 다진마늘 소금 설탕 후추가루 어린잎채소,Korean
883, 김치 멸치육수 콩나물 송송썬파 청양고추 다진마늘,Korean
884, 콩고물 가루 찹쌀가루 설탕 소금,Korean
885, 꼬막 밥 상추 간장 매실액 고춧가루 다진마늘 참기름 맛술 깨 다진 청양고추 다진 홍고추 다진 양파 쪽파,Korean
886, 밥 훈제오리 파프리카 마늘 소금 후추,Korean
887, 감자 어묵 다진파 간장 미림,Korean
888, 당면 사골국물 대파 소금 후추 고춧가루,Korean
889, 소세지 파프리카  색 굴소스 미림,Korean
890, 소고기 주꾸미 애호박 양파 느타리버섯 쪽파 청홍고추 숙주,Korean
891, 쇠고기 양지 무 느타리 콩나물 대파 홍고추  양념  다진마늘 국간장 고춧가루 소금 후추,Korean
892, 오징어 배추 양파 대파 청양고추 홍고추 소금 후추 밀가루 물,Korean
893, 감자 양파 멸치 다시마  양념  다진 마늘 양조간장 고춧가루 고추장 물엿 설탕 깨 참기름,Korean
894, 갈은소고기 묵은지 물 식용유 참깨,Korean
895, 밥 참치캔 명란젓갈 양파 후리카게 마요네즈 참기름 맛술 소금 후추,Korean
896, 찹쌀가루 미숫가루 설탕 소금 쌀가루,Korean
897, 새우 대패삼겹살 소금 후추 파슬리,Korean
898, 라면 양파 우유 청양고추 슬라이스치즈 다진 마늘,Korean
899, 김치 양파 대파 감자 콩나물 다진마늘 김치국물 소금 후추 밀가루 물 소금 식용유,Korean
900, 양파 파프리카 숙주 캔옥수수 냉동족발 연겨자 간장 머스타드 식초 설탕 간마늘 맛술 올리고당,Korean
901, 무 들기름 다진마늘 물 들깨가루 소금 후추,Korean
902, 새우볶음밥 달걀 생크림 소금 후추 오일,Korean
903, 참치 계란 양파 김,Korean
904, 오징어 오이 양파 깨소금 설탕 고추장 고춧가루 참기름 다진마늘 물엿 깨소금 식초,Korean
905, 마늘 베이컨 김치 버터 쌀 치킨스톡 치즈스틱 계란 굴소스 양송이버섯 다진마늘 소금 후추,Korean
906, 율무 호박 버섯 부추,Korean
907, 애호박 두부 버섯 갈은돼지고기 박력분 계란 소금 후추,Korean
908, 삼치 간장 맛술 올리고당 생강즙 메추리알 꽈리고추 마늘 느타리버섯 물 소금,Korean
909, 두부 간장 고춧가루 올리고당 참기름 통깨 다진파 다진마늘 후추 소금 다진고추,Korean
910, 오이 쑥갓 설탕 소금 고춧가루 식초 다진 마늘 고추장 참기름 부순 참깨,Korean
911, 고구마 고추장 설탕 굴소스 케첩 참기름 통깨,Korean
912, 양파 쭈꾸미 깻잎 밀가루 식초 설탕 간장,Korean
913, 꽃게 감자 무 애호박 대파 느타리버섯 물 국물용멸치 다시마 된장 고춧가루 다진 마늘 후춧가루,Korean
914, 참치 마요네즈 설탕 후추 깻잎 단무지 김밥김 밥,Korean
915, 굴 양파 대파 김 다시마 국물용 멸치  양념  다진 마늘 국간장,Korean
916, 조랭이떡 메추리알 고추장 고춧가루 물 설탕 매실액 소금 물엿 다진마늘,Korean
917, 미역 소고기국거리 다진마늘 국간장 소금 참기름,Korean
918, 시금치 참기름 소금,Korean
919, 낫또 계란 소금  후추 케찹,Korean
920, 호떡믹스 해바라기씨 메이플시럽 식용유,Korean
921, 계란 소금 물,Korean
922, 전복 버터 마늘 스테이크소스,Korean
923, 중면 사과 쌈채소 참기름 깨  소스  초고추장  소스  고추장 물엿 다진마늘 설탕 소금,Korean
924, 소고기국거리 무 물 대파 참기름 소금 국간장,Korean
925, 생선 알 내장 무 쑥갓 된장 고춧가루 새우 젓갈 국간장 찌개용 두부,Korean
926, 황태채 달걀노른자,Korean
927, 떡볶이떡 베이컨 양송이버섯 양파 크림소스 토마토소스 물,Korean
928, 병아리콩 파프리카 브로콜리,Korean
929,,Korean
930, 밥 달걀 케첩 다진 양파 비엔나 소세지 다진 파프리카 하얀 슬라이스 치즈 소금 후추,Korean
931, 만두 계란 대파 간장 다진마늘 물,Korean
932, 꼬막 간장 매실액 고춧가루 다진마늘 참기름 맛술 깨 다진 청양고추 다진 홍고추 다진양파 쪽파,Korean
933, 맛타리버섯 채 썬 깐도라지 밀가루 소금 달걀,Korean
934, 감자 소금 다시팩 국간장 애호박 양파 다진마늘 대파,Korean
935, 오징어 대파 양파 당근 홍고추 청양고추 양배추 물 식용유 설탕 다진마늘 고추장 진간장 고춧가루 참기름 통깨,Korean
936, 유부 백미 호박 당근,Korean
937, 쇠고기 죽순 간장 맛술 후춧가루 다진 마늘 소금 들깨가루 들기름,Korean
938, 불린쌀 물  삶은 양배추  삶은 고구마,Korean
939, 불린쌀 물 닭안심 애호박,Korean
940, 손질낙지 애호박 당근 양파 굴소스 참기름 찬밥,Korean
941, 쭈꾸미 대파 청양고추 소스 밥 크림소스,Korean
942, 불린쌀 물 다진소고기 당근,Korean
943, 알새우 부침가루 달걀 물 고추,Korean
944, 불린쌀 물 양배추,Korean
945, 멸치 깨 물 생강가루 쌀엿 설탕 다진 마늘 후추 식용유,Korean
946, 불린쌀 물 소고기 애호박,Korean
947, 불린쌀 물 소고기  데친 시금치,Korean
948, 고등어 무 양파 대파 청양고추 다진 마늘 고춧가루 양조간장 미림 물,Korean
949, 불린쌀 물 소고기,Korean
950, 불린쌀 물 연두부,Korean
951, 바나나 요거트,Korean
952, 단호박 요거트,Korean
953, 신김치 양파 참치 달걀,Korean
954, 불린쌀 물 브로콜리,Korean
955, 불린쌀 물 연두부 애호박,Korean
956, 배 뜨거운물,Korean
957, 불린쌀 물 사과,Korean
958, 불린 쌀 물 애호박,Korean
959, 고구마 뜨거운물  또는 분유 ,Korean
960, 사과 뜨거운물  또는 분유 ,Korean
961, 불린쌀 물 감자,Korean
962, 당근 뜨거운물,Korean
963, 쌀 물,Korean
964, 바나나 뜨거운물,Korean
965, 불린쌀 배 물,Korean
966, 불린쌀 물 소고기 표고버섯 참기름,Korean
967, 쌀 물 소고기 불린미역 참기름 ,Korean
968, 단호박 뜨거운물  또는 분유 ,Korean
969, 양파 스팸 김치 김,Korean
970, 불린쌀 물 소고기 감자,Korean
971, 쌀 물,Korean
972, 오징어 찹쌀 당근 양파 부추,Korean
973, 쌀 단호박 물,Korean
974, 팥 찹쌀가루 쌀가루,Korean
975, 당면 양파 당근 깻잎 숙주 식용유 고춧가루 참기름 설탕 간장 까나리액젓 고추장,Korean
976, 손질 미니갑오징어 양배추 마늘 고추기름 굴소스 설탕 고추장 후춧가루,Korean
977,  냉동 삼겹살 청양고추   꽈리고추   물 다진마늘 T  설탕 T 간장    컵 종이컵  파 깨,Korean
978, 콩나물 흙애서 백미 다진 쇠고기,Korean
979, 김치 돼지앞다리 김치국물 물 파,Korean
980, 김치 메밀가루 달걀 물 간장 식초 깨 소금,Korean
981, 남은 신전떡볶이 김 밥 계란 올리브유,Korean
982, 도토리 양파 부추 미나리 상추 마늘 홍고추 청고추  양념  간장 설탕 고춧가루 큰술 깨 참기름,Korean
983, 된장 조선호박 청양고추 표고버섯,Korean
984, 참치캔 순두부,Korean
985, 찹쌀가루 단호박 팥,Korean
986, 계란  양파  당근  부추 마요네즈 T  파마산치즈가루 T,Korean
987,,Korean
988, 김  계란  오이   당근반개  단무지  햄  오뎅  크레미 우엉 참치  마요네즈  깻잎,Korean
989, 닭 쌀 감자 당근 양파,Korean
990, 떡볶이 오뎅 소시지 피자치즈 양배추 양파 대파 고추장 고춧가루 간장 설탕 다진마늘 후추 페퍼론치노,Korean
991, 소양지 삶은 얼갈이 느타리버섯 콩나물 대파 청양고추 홍고추 된장 고춧가루 다진마늘 국간장 들깨가루 소금,Korean
992, 청경채 사과 고춧가루 올리고당 식초 다진마늘 고추장 참깨 참기름,Korean
993, 맛타리버섯 소금 다진 마늘 들깨가루 들기름,Korean
994, 생 닭 흙애서 녹두 전복 찹쌀,Korean
995, 스팸 참치 양파 계란 김가루 마요네즈 데리야끼소스 부추 또는 파 ,Korean
996, 남은젓갈양념 백미밥,Korean
997, 감자수제비 다시육수 들깨가루 찹쌀가루 소금 애호박 느타리버섯,Korean
998, 소고기 불고기용  느타리 쌀밥 특수야채 또는 쌈채소   불고기 양념  양조간장 설탕 미림 다진마늘 후추 참기름  마요네즈 소스  마요네즈 양조간장 설탕 미림,Korean
999, 닭 양파  파  통마늘  통후추  고추가루 T  다진마늘 T  파 T  청양고추 개  후추,Korean
1000, 시판 우동 양파 계란 날치알 무순 물 설탕 참깨 식초 참기름,Korean
1001, 불린 녹두 돼지고기 배추김치 느타리버섯,Korean
1002, 스팸 양배추 마늘 고추기름 들깨가루,Korean
1003, 콩비지 굴 대파 양파 느타리버섯 국물용멸치 다시마 새우젓 다진 마늘,Korean
1004, 불린 시래기 대파 들기름  양념  된장 간장 다진마늘 들깨가루,Korean
1005, 콩나물 배추김치  다진소고기 간장  다진마늘  파  고추가루  설탕  참기름 청양고추 깨,Korean
1006, 스팸햄 참치 치즈 볶음김치 밥 조미김 참기름 깨,Korean
1007, 라면 순두부 애호박 슬라이스대파,Korean
