,Ingredient,Category
222, 포두부      고춧가루  숟가락 대파  대 다진 생강    숟가락 다진 마늘  숟가락 굴소스  숟가락 간장  숟가락 물    종이컵 후추 약간 감자전분  종이컵 식용유 적당량,Chinese
223, 돼지고기    그램 청경채  개 청 홍피망    개 죽순 편   그램 표고버섯 편   그램 양송이 편   그램 청양고추  개 계란  개 설탕  큰술 미원  작은술 후추가루 약간 참기름 조금,Chinese
224, 양파    개 두부  모 애호박    개 대파흰부분  개 당근    개 다진마늘  큰술 다진생강    고추기름  큰술 후추    전분물    컵 치킨스톡  큰술,Chinese
225, 밥  공기 계란  개 대파  줌 마늘종  줌 버터  조각 식용유 스푼 후추 적당량 굴소스  스푼 통깨  스푼,Chinese
226, 자숙새우  컵 튀김가루  컵 물    컵 설탕  큰술 마요네즈  큰술 식초  큰술 양상추  줌 레몬 슬라이스 약간 튀김용 기름  컵,Chinese
227, 마늘  톨,Chinese
228, 오이  개 양파    개 다진마늘      진간장      식초    소금      설탕    참기름    깨,Chinese
229, 가지  개 대파  개 양파    개 홍고추  개 청고추  개 간마늘  숟가락 전분 소량 후추  꼬집 소금  꼬집,Chinese
230, 크레미  개 계란  알 전분가루  스푼 느타리버섯  송이 새송이버섯  송이 머쉬마루버섯  송이 대파    개 양파    개,Chinese
231, 새우   개 튀김가루    국그릇 식초   ,Chinese
232, 당면      어묵      장 시금치  줌 당근  토막 콩나물  줌 달걀  개 맛술  큰술 참기름 약간 통깨 약간,Chinese
233, 계란  개 당근채   그램 오이채   그램 삶은 새우   그램 해파리   그램 삶은 해삼 채   그램 삶은 오징어채   그램 양상추   그램,Chinese
234, 양배추    개 양파  개 청경채  줌 애호박    개 마늘  큰술 생강채  큰술 쪽파  대파  줌 청양고추  개 당면  줌 오징어  마리,Chinese
235, 오이  개 양파    개 통마늘  개 굵은소금 조금 멸치액젓  찻숟가락,Chinese
236, 밀가루 적당량 부침가루 밀가루     참기름  스푼 파  줌 식용유  큰술 물 적당량 소금  꼬집,Chinese
237, 가지 소  개 돼지고기다짐육      생강채  큰술 통마늘  개 녹말물  큰술 청양고추  개 파프리카  개 대파 대  뿌리 맛술    후추   ,Chinese
238, 양파      청경채    그램 오징어    그램 홍합    그램 마른고추  줌 청양고추  개 대파    개 당근      배추     ,Chinese
239, 호박  개 양파대  개 감자  개 대파  뿌리 생강    개 알새우  컵,Chinese
240, 오이  개 소금  큰술 홍고추  개 마늘   쪽 식초  큰술 참기름  큰술,Chinese
241, 돼지고기      파프리카    개 당근    개 양파    개 파인애플  줄 달걀  개 전분가루   ,Chinese
242, 양파  개 대파  개 미원   그램 식초    그램 다시다   그램,Chinese
243, 닭날개   개 청경채  팩 콜라  캔 간장  스푼 굴소스  스푼,Chinese
244,,Chinese
245,,Chinese
246,,Chinese
247,,Chinese
248, 파  뿌리 달걀  개 기름 넉넉히 간장     굴소스      ,Chinese
249,,Chinese
250,,Chinese
251, 가지  개 꽈리고추    개 다진돼지고기      풋고추  개 오일   ,Chinese
252, 짜장가루      감자       돼지고기     간장  큰술 양파       양배추      뜨거운 물      설탕  주걱 생강    굴소스  주걱 전분물 적당히,Chinese
253, 마트파는 사골국물       물       오징어      깬 새우  마리 채썬 양파      호박     당근     양배추     땡초  개,Chinese
254, 밥  공기 대파    개 마늘  톨 계란  알,Chinese
255, 파  줌 양파    개 계란  개 밥  공기,Chinese
256, 소고기 알배추 청경채 깻잎 섬초 숙주나물 팽이버섯 물,Chinese
257, 달걀  개 크래미  덩어리 대파  대 양파    개 팽이버섯  봉 멸치다시마육수       후춧가루 적당히,Chinese
258, 볶음 땅콩     소금  큰술 식용유  큰술,Chinese
259, 다진 방울토마토  숟가락 다진 양파  숟가락 다진 샐러리  숟가락 다진 오이  숟가락 물  숟가락,Chinese
260, 프라임 비엔나 소시지  개 느타리버섯  개 마늘 청량고추  개,Chinese
261, 다진 방울토마토  숟가락 다진 양파  숟가락 다진 샐러리  숟가락 다진 오이  숟가락 물  숟가락,Chinese
262, 발효 흑식초  스푼 설탕  스푼 굴소스  스푼 감자전분  스푼 마른 홍고추  개 볶은깨 조금 스파게티면     ,Chinese
263, 마      꿀    ,Chinese
264, 양상추      마늘  톨 굴소스     설탕     후춧가루 약간 식용유    ,Chinese
265, 오이 양배추 새우살 삶은달걀  개,Chinese
266, 두부    모 간 돼지고기    컵 파    대 버섯  개 맛술  큰술 설탕  작은술,Chinese
267, 식용유  숟가락 연유 약간,Chinese
268, 오이  개 다진마늘     설탕     식초     두반장     고추기름      ,Chinese
269, 감자  개 가지  개 청홍고추  개 마늘  쪽 대파혹은 양파   그람 생강  티스푼,Chinese
270, 계란  개 돼지고기  줌 호박  줌 양파    개 백김치 또는 묵은지  컵 표고버섯  개 맛살  개,Chinese
271, 만두피   장 크래미 맛살      쪽파  대 크림치즈      스리라차소스  숟가락 스위트칠리소스 적당량,Chinese
272, 메밀국수  인분 양파     당근     노란색파프리카     다진생강 다진마늘 각     오이     다진파  스푼 양배추 약간 청양고추 다진것 적당량,Chinese
273, 자숙 슬라이스 연근   조각 명태살      새우  개 오징어    마리 다진마늘    큰술 맛술  큰술 소금    티스푼 생강가루    티스푼 후춧가루 적당량 전분가루 적당량,Chinese
274, 닭고기      청주 약간 생강즙  숟가락 대파 흰대  대 청오이      개 방울토마토  개 식용유  숟가락,Chinese
275, 소금  큰술 설탕  큰술 식초  큰술 두반장  큰술 오이  개,Chinese
276, 돼지고기      대파 약간 부추 약간 홍피망  개 청피망  개 양파    개 노른자  개 감자전분 약간 간장  큰술 두반장   큰술 설탕   큰술 굴소스   큰술 참기름 약간,Chinese
