,Ingredient,Category
299, 단호박 중간사이즈  강낭콩 또는 호랑이콩  삶은 팥 찹쌀가루 물 설탕 소금,Korean
300, 달걀 당근 실파 또는 대파    대  식용유,Korean
301, 낙지 양파 대파 양배추 청양고추 실파 생략가능  참기름 통깨 밀가루 굵은소금 고추기름 소면,Korean
302, 콩나물 오징어 청양고추 배추김치 대파 다시마멸치 육수 밥 고춧가루,Korean
303, 애호박 홍고추 다진마늘 소금 통깨 식용유,Korean
304, 알감자 마른고추 물엿 통깨 식용유 참기름 후추,Korean
305, 닭       감자 작은 사이즈  양파 당근 대파 청고추 물 후추,Korean
306, 쇠고기 불고기용  양파 당근 대파 버섯류 생략가능  참기름 통깨,Korean
307, 감자 햄 양파 피망 참기름 통깨 식용유,Korean
308, 배추김치 고슬고슬한 밥 베이컨슬라이스 달걀 양파 실파 참기름 식용유 통깨,Korean
309, 달걀 오이 스팸 단무지 적채피클 밥 구운김,Korean
310, 어묵 사각어묵  양파 꽈리고추 식물성유 참기름 통깨,Korean
311, 쇠고기 불고기용  양파 당근 팽이버섯 표고버섯 홍고추 대파 불린당면 한줌  다시마육수,Korean
312, 돼지고기 불고기용  양파 깻잎 대파 청양고추 홍고추 깨 다진마늘 참기름 생강가루 후춧가루,Korean
313, 쌀 콩나물 다진쇠고기 물 부추 고춧가루 깨 후추,Korean
314, 봄동 대파 다시마멸치육수 된장 고춧가루 다진마늘 청양고추 소금,Korean
315, 염장 미역줄기 당근 양파 다진마늘 통깨,Korean
316, 멸치 중간크기      마늘 꽈리고추 올리브유 참기름 통깨 후추,Korean
317, 갑오징어 새송이버섯 양파 청양고추 대파 청경채 참기름 깨 후추,Korean
318, 잔멸치 모듬견과류 아몬드  땅콩  호두  해바라기씨  통깨 참기름 간장 다진마늘 후추,Korean
319, 고등어 중간 사이즈  단호박 작은 사이즈  무 양파 대파 붉은고추 청양고추 다시마 멸치 육수 청주 소금,Korean
320, 감자 꽈리고추 양파 올리고당 참기름 통깨 후추,Korean
321, 오징어 콩나물 달걀 밥 깻잎 당근 새싹채소 참기름 통깨,Korean
322, 명엽채 참기름 통깨 마요네즈 식용유 다진마늘 후추,Korean
323, 돼지고기 불고기용  오징어 양파 당근 청고추 붉은고추 대파 팽이버섯 깻잎 후춧가루,Korean
324, 오징어채 식용유 참기름 통깨 설탕 간장 고운 고춧가루 다진마늘 물 후추,Korean
325, 메추리알 새송이버섯 깨 마늘 물 후추,Korean
326, 밥 다진 돼지고기 만가닥버섯 양파 두부 전분 고추기름 참기름 무순 식용유,Korean
327, 멸치 꽈리고추 마늘 홍고추 식용유 참기름  통깨,Korean
328, 깻잎 홍고추  청고추 간장 물 다진 대파 고춧가루 설탕 맛술 참기름 다진 마늘,Korean
329, 갈치 감자 양파 대파 홍고추 청양고추 다시마육수 후추,Korean
330, 닭다리살 청주 감자 양파 대파 홍고추 쪽파 묵은지 또는 잘 익은 김치 다시마육수 통깨,Korean
331, 코다리 양파 꽈리고추 대파 생강 올리고당 실고추 멸치 국물용 ,Korean
332, 닭다리살 더덕 전분가루 깨소금 실파 올리고당 다진마늘,Korean
333, 돼지고기 안심  달걀 양파 마늘 생강 마늘 두 쪽 크기  통후추 월계수잎,Korean
334, 찹쌀 불리기 전  대추 밤 잣 물 참기름 소금,Korean
335, 주꾸미 양파 당근 대파 청양고추 홍고추 소면 청주 소금 참기름 통깨 식용유,Korean
336, 가지 양파 청양고추 홍고추 대파 참기름 통깨 식용유,Korean
337, 무 양배추 쪽파 굵은 소금 마늘 비트 생강 물,Korean
