Ingredient,Category
 달걀  개 대파     새우  개 가쓰오부시  줌,Japanese
 달걀  개 설탕    큰술 소금    작은술 맛술  큰술 쯔유  큰술 가쓰오 육수     ,Japanese
 구멍난 어묵  개 아스파라거스  개 굵기      천일염      올리브유    산초가루  꼬집,Japanese
 두부    모 꽈리고추 파로대체가능     개 갈은 무 약간 녹말가루     소금 약간 튀김 기름 적당량,Japanese
 물   국자 진간장  국자 설탕  국자 미림  국자 냉동 유부   장정도 무 약간 청양고추  개 표고버섯 큰거  개 건 미역 약간 생강  톨,Japanese
 사리곰탕라면  봉 안성탕면  봉 베이컨     삶은달걀    개 숙주나물     청경채     파    ,Japanese
 소고기      양파  개 물      ,Japanese
 채썬 양파    개 달걀  개 채 썬 대파     밥  공기 가쓰오부시  숟가락 쪽파  줄,Japanese
 고형카레  조각 양파  개 돼지고기      당근  개 감자  개 대파    줌 마늘  톨 삶은계란  개,Japanese
 돼지고기 다짐육      오징어  마리 양배추      마      부침가루  컵 물    컵 식용유 적당량 마요네즈  큰술 가다랭이포  줌,Japanese
 삶은 감자 큰 사이즈     개 파프리카 빨간색     개 파프리카 노란색     개 당근    개 양파    개 피망    개 오이    개 햄 소금 후추 연유  큰술 버터  큰술 마요네즈  큰술 홀그레인머스타드  큰술 머스타드  큰술 옥수수    캔,Japanese
 가지    개 쪽파 조금 통깨 조금 맛술    ,Japanese
 소고기 불고기      양파  개 밥  공기 계란  개 생강  조각 파 조금 물       다시마  장 간장    맛술    설탕    소금  꼬집 후추 톡톡톡,Japanese
 떡볶이떡    팩 사각어묵  장 양파    개 깻잎    묶음 물  종이컵,Japanese
 우엉  줄기 설탕    청주    미림    다시물       식초    참기름    식용유    통깨 조금,Japanese
 소고기 스테이크      무 갈아서  큰술 다진 파  작은술 생 와사비 적당량 치커리 약간,Japanese
 카레용 돼지고기      감자  개 양파    개 애호박    개 당근    개 소금  꼬집 식용류 적당량,Japanese
 소 불고기감      진간장  밥숟가락 파채  종이컵 계란  개 양파  종이컵 다진마늘    밥숟가락 생강채 아주조금 매실 액기스  밥숟가락 후추 톡톡톡 양파즙  봉 참기름  밥숟가락,Japanese
 밥 따뜻한것  가쓰오부시 김,Japanese
 간장    설탕    미림    간장    설탕    미림    물    컵     다시육수      ,Japanese
 달걀   개 기준 소금  큰술 식초  큰술 다시마  장 가쓰오부시    컵,Japanese
 계란  개 식빵  조각 우유       올리브오일  큰술,Japanese
 돈까스용 돼지고기 등심  개 양파  개 느타리버섯  줌 파 계란  개 빵가루 밀가루,Japanese
 고슬고슬 지은 밥  그릇 설탕    큰술 소금  꼬집 올리고당  큰술 양파    개 마늘  알 매실액  큰술,Japanese
 양파    개 계란  개 파  줌,Japanese
 밥  공기 돼지고기 안심  또는 닭고기       달걀  개 양파    개 팽이버섯  줌 다시마  장     정도  식용유 약간,Japanese
 소고기 샤브샤브용   근 반 청경채  개 알배추  개 새송이버섯  개 팽이버섯  개 양파    개 대파  개 두부  모 숙주나물  봉 표고버섯  개 소면 칼국수면 가능  약간,Japanese
 소고기우둔살 달걀 곤약 두부 버섯 표고 느타리 팽이  배추 청경채 쑥갓 파 청양고추 우동사리 가쓰오부시 장국      진간장      다시마 우린 물       올리고당      또는 설탕  청주 또는사케      ,Japanese
 닭안심      사이다    컵 후춧가루 약간 소금 약간 미림  큰술 튀김가루    컵 달걀  개,Japanese
 통삼겹살      미림      물    ,Japanese
 밥  공기 가쓰오부시  줌,Japanese
 채소      소금    설탕    식초    건다시마 선택가능  건고추 선택가능 ,Japanese
 계란  개 랍스터 게살  팩 레몬즙  수저 후춧가루 조금,Japanese
 꽁치통조림  캔 꽈리고추 적당히 청양고추  개 홍고추  개 생강    개 식용유  큰술,Japanese
 돼지고기     당근    개 연근    조각 표고버섯  개 곤약    팩,Japanese
 두부  모 감자전분  숟가락 소금 약간 후추 약간 가다랑어포 약간 데리야끼소스,Japanese
 계란  개 칵테일새우  마리 대파 건고추 참치액젓  큰술 소금    작은술 참기름    큰술 물 계란하고같은양,Japanese
 설탕 적당량 달걀 흰자 적당량 물 적당량,Japanese
 알감자      개 포도씨유    볶은 천일염  꼬집,Japanese
 한천    물      설탕     ,Japanese
 양배추      소금  꼬집 참치     마요네즈     간장       설탕       참기름    ,Japanese
 양파    개 당근    개 대파  개 달걀  개 청양초  개,Japanese
 명란젓     마늘  톨 양파    개 구운 김  장 파스타 면  인분 올리브오일  큰술 소금 후추,Japanese
 소고기불고기      표고버섯    개 양파 작은것  개 식용유  큰술 청주  큰술 따뜻한 밥 작은  공기 설탕  큰술 간장  큰술,Japanese
 계란  알 소금       설탕  스푼 우유  스푼 미림  스푼 쯔유  스푼 다시마물  스푼,Japanese
 밥  공기 베이컨      대파    개 버섯  개 당근    개 파프리카    개 우스터소스  큰술 버터  큰술 간장  큰술 케찹  큰술 다진 마늘  큰술 소금 약간 후추 약간 맛술 미림  큰술 우유  큰술 생크림  큰술 밀가루 약간,Japanese
 닭다리살  개 양파 중간것  개 당근 중간것  개 감자 중간것  개 양송이 작은거  팩 브로콜리  개 우유      컵        밀가루     버터     소금 약간 후추 약간 소주 약간,Japanese
 양배추    개 숙주  봉지 청양고추  개 대파    대 다진마늘  작은술 김가루 조금,Japanese
 소금  꼬집 통후추  바퀴 후추가루 가능  숙주나물    봉 통깨  숟가락 물  숟가락 감자전분  숟가락,Japanese
 도미 무 다시마 대파 생강,Japanese
 계란  개 다시마,Japanese
 쇠고기 샤브샤브용       새송이버섯 적당량 표고버섯 적당량 느타리버섯 적당량 팽이버섯 적당량 양파    개 대파  대 배추    장 청경채 적당량 유부 무양념   장 우엉  뿌리 곤약 적당량 다시마  조각 멸치또는 디포리        마리 가다랑어포 가쓰오브시      정종 청하나소주가능    ,Japanese
 양파 소   개 당근    개 버터  큰술 치킨스톡  스푼 물      ,Japanese
 계란  개 밥  공기 쪽파 약간 물  큰술 양파    개,Japanese
 진간장  컵 물  컵 생강  소주컵 가스오부시  컵 설탕  컵,Japanese
 소고기목심      양파  개 대파 약간 밥  인분,Japanese
 양파    개      가쓰오부시  줌 다시마 작은 것  장 달걀  개 실파  뿌리 팽이버섯    ,Japanese
 닭다리살      달걀  개 다진마늘       다진생강이나 생강가루 약간 간장     소금 약간 후춧가루 약간 전분가루     튀김기름 적당량,Japanese
 식빵  장 체다치즈  장 양배추  장 당근 조금 머스터드소스  ,Japanese
 당근    토막 무      토막 연근      토막 미림  큰술,Japanese
 달걀  개 우유  스푼 소금 약간 후추 약간 버터    큰술 밥  공기 양파    개 호박    개 당근    개 대파      개 베이컨 약간,Japanese
 간장       물       생강가루  티스푼 다시마  장 맛술 조금 설탕 조금,Japanese
 밥  공기 치킨 먹을만큼 계란  개 양파 조금 대파 조금,Japanese
 계란  개 밥  공기 쪽파 약간 물  큰술 양파    개,Japanese
 진간장  컵 물  컵 생강  소주컵 가스오부시  컵 설탕  컵,Japanese
 소고기목심      양파  개 대파 약간 밥  인분,Japanese
 양파    개      가쓰오부시  줌 다시마 작은 것  장 달걀  개 실파  뿌리 팽이버섯    ,Japanese
 닭다리살      달걀  개 다진마늘       다진생강이나 생강가루 약간 간장     소금 약간 후춧가루 약간 전분가루     튀김기름 적당량,Japanese
 식빵  장 체다치즈  장 양배추  장 당근 조금 머스터드소스  ,Japanese
 당근    토막 무      토막 연근      토막 미림  큰술,Japanese
 달걀  개 우유  스푼 소금 약간 후추 약간 버터    큰술 밥  공기 양파    개 호박    개 당근    개 대파      개 베이컨 약간,Japanese
 간장       물       생강가루  티스푼 다시마  장 맛술 조금 설탕 조금,Japanese
 밥  공기 치킨 먹을만큼 계란  개 양파 조금 대파 조금,Japanese
 양배추 채    줌 적채  줌 베이컨  장 양파    개 대파    개 카놀라유  큰술,Japanese
 밥  공기 명란젓  덩이 녹차,Japanese
 양파  개 표고버섯  개 물       밥    공기 달걀 노른자  개 대파  썬 것  조금,Japanese
 달걀  개 소금  티스푼,Japanese
 계란  개 혼다시      소금  꼬집 물       토핑용 명란 적당량,Japanese
 물       감자  개 당근  개 양파  개 돼지고기 안심         ,Japanese
 밥  공기 계란노른자  개 낫또  인분 대파 약간,Japanese
 감자  개 양파  개 당근    개 소불고기     ,Japanese
 감자  개 당근    개 양파    개 돼지고기     ,Japanese
 케찹      간장  스푼 설탕  스푼 양송이  개 케찹 소스    개 버터     파르메산 치즈 조금 간장 조금 면수 또는 물 적당량 후추 조금 소금 조금,Japanese
 고형카레  큐브 카레용돼지고기  팩 양파  개 감자  개 당근    개 브로콜리 적당량 소금 약간 후추 약간,Japanese
 닭가슴살 혹은 닭다리살   조각 계란  개 양파    개 파 후추 약간,Japanese
 무    개 물       가쓰오부시 적당량,Japanese
 달걀  개 김  장,Japanese
 간장    설탕    물  컵 맥주컵  생강편  개 마늘 없어도됨 대파  대 마트파채도무관 ,Japanese
 돼지고기      양파    대 대파    대 쪽파  줄기 노른자  개 식용유  큰술,Japanese
 돈까스  장 계란    개 양파  줌,Japanese
 계란  알 맛술    소금   ,Japanese
 올리브유 적당량 양송이버섯  개 양파 대   개 페페론치노 고추 취향에 따라   알 마늘  조각 버터     물    무염버터    ,Japanese
 밥  공기 쇠고기 불고기용    샤브샤브용       양파    개 달걀  개 대파    뿌리 팽이버섯 약간 다진 실파 약간,Japanese
 큰감자  개 당근  개 양파  개 우유       소고기 양지      고형카레      버터     물      ,Japanese
 닭가슴살   닭다리살      감자전분    큰술 식용유    레몬즙  큰술 올리고당  큰술 백후춧가루    작은술     겨자  작은술,Japanese
 라멘 생면   건면   인분 치킨스탁 파우더       닭육수        마늘      생강      간장      설탕    참기름    미소   ,Japanese
 달걀  개 가쓰오육수  스푼 청주  스푼,Japanese
 우동면  개 가쓰오부시  컵 쯔유  큰술 국간장  큰술 소금    큰술 맛술  큰술 대파 쑥갓 어묵 유부,Japanese
 버터  스푼 양파  줌 감자  줌 브로컬리  줌 양송이버섯  줌 닭고기 조금 소세지 조금 고형카레    조각,Japanese
 가스오브시 육수       돈가스  인분 달걀  알 대파 피망,Japanese
 양파    개 송송 썬 대파  큰술 가쯔오부시 육수       맛술  큰술 생강 간것 약간 통후추 약간 페페론치노 혹은 고추씨  약간,Japanese
 밤     럼주나 브랜디    컵 소금 약간 물     ,Japanese
 미소된장 물  컵 종이컵기준  두부    모 팽이버섯    원짜리동전만큼 쪽파   짜리동전만큼,Japanese
 소고기불고기용      두부  모 알배추 잎  장 새송이버섯  개 표고버섯    개 양파  개 청경채  개 당근     쑥갓  줌 대파    개 실곤약 또는 당면  인분 계란  개,Japanese
 파스타면      베이컨  줄 시금치  포기 간장  작은술 참기름  큰술,Japanese
 크래미  줄 달걀  개 대파  대 식용유    식초    맛술    전분물   ,Japanese
 닭 다리살  팩 계란 흰자  개분 우유       다진 마늘    맛술    소금 약간 후추 약간 쯔유    전분  컵 식용유 적당량,Japanese
 돼지고기          피망  개 생강  개 저칼로리 당면     식용유    참기름    요리술    설탕    간장      물      ,Japanese
 멸치육수    컵 달걀  개 새우     유부 조금 청홍고추 조금,Japanese
 오이  개 토마토  개 두부    모 참기름       통깨    ,Japanese
 닭다리 또는 닭봉  팩 감자  개 당근    개 표고버섯  개 양파    개 꽈리고추  줌 통마늘  줌 진간장    쯔유 또는 참치액젓    맛술    매실청    요리당    생강가루    후춧가루 약간 식용유 약간,Japanese
 연어  개 소금  꼬집 후추  꼬집 식용유    버터    간장    미림    레몬즙    밀가루     ,Japanese
 고기 다짐육          양파    개 버터      빵가루    우유    소금 소량 후추 소량 요리술    케찹    우스타소스    식용유     ,Japanese
 닭봉          무    개 생강      식용유      물      요리술    설탕       ,Japanese
 달걀  개 크래미  개 대파 조금 밥  인분 맛술    전분물    물      ,Japanese
 남은 불고기      국자 달걀  개 쪽파 또는 참나물  대 밥  공기 생강 약간 쪽파 또는 참나물  줄기 쯔유 또는  밥숟가락 물 또는 다시마육수       간장      밥숟가락 맛술 약간 참기름 약간 설탕 약간,Japanese
 연어 부침용두부 아보카도 찹쌀가루 청고추 홍고추,Japanese
 방울토마토 적당량 매실엑기스 적당량 레몬청 적당량 바질 또는 다른 허브 적당량,Japanese
 간장      설탕      물       생강 조금,Japanese
 달걀  개 파  대 양파    개 불고기      소금 가쓰오부시,Japanese
 삼치  마리 마늘    쪽 대파    대 생강 조금 쪽파 조금 전분      후추 조금 식용유 조금,Japanese
 양파    개 미역  줌 냉동 차돌박이  줌 건조 디포리  개 육수용 멸치  줌 육수용 다시마    개 물        가다랑어포  줌,Japanese
 소고기      양파    개 쪽파 약간 생강술 혹은 청주    맛술   ,Japanese
 라면  개 우유       다시마  장 된장    큰술 고춧가루    큰술 숙주  줌 삶은계란    개,Japanese
 돼지고기등심      간장    청주    생강즙    올리고당    양파  개 밀가루 약간 후추 약간 양파    개 생강 약간,Japanese
 달걀  개 다시마 우린 물   큰술 맛술  큰술 진간장    큰술 꽃소금 약간 표고버섯 슬라이스 약간 자숙 칵테일 새우  개 크래미 약간 실파 약간,Japanese
 연두부  개 된장 생강 설탕     식초      베트남 건고추  개 통후추   알 사과    조각 양파    개 파뿌리      개 통마늘  개,Japanese
 쌀       찹쌀      참기름  큰술 물  리터,Japanese
 강력분      인스턴트이스트     탈지분유     설탕     소금    달걀 중간크기  개 미지근한 우유      버터    ,Japanese
 계란  알 다시마육수 파 조금 소금,Japanese
 통삼겹살      삶은달걀  개 시금치  줌 대파  개 생강  톨 통후추      청주    종이컵 연겨자 약간,Japanese
 오이  개 간장      미림      설탕      식초      소금     깨      레드페퍼    ,Japanese
 우엉      식초     간장    ,Japanese
 양배추  줌 부추 조금 버섯 조금 두부    모 페퍼론치노  개 알배추  장,Japanese
 두부    모 녹말가루    쪽파 새싹채소 올리브유    참기름    소금,Japanese
 오이  개 가지  개 다시마  장 소금     간장       식초    ,Japanese
 시금치      멸치육수     간장     맛술     통깨     가쓰오부시 조금,Japanese
 시금치      통깨     설탕     간장       맛술    ,Japanese
 배추      다시마  장 건고추  개 소금     식초     설탕    ,Japanese
 닭다리 다진쪽파 양파 당근 계란 마늘 참기름 설탕 간장 미림 물 쯔유,Japanese
 팥      팥      황설탕      소금    물      무염버터      미지근한 우유      계란     크림치즈     깨 조금 달걀물 조금,Japanese
 돼지고기 등심      소주  큰술 후추 약간 진간장  큰술 올리고당  큰술 굴소스  큰술 물  큰술 대파  대 전분  큰술 통마늘   개 밥,Japanese
 버터     버터     계란  개 고구마전분     크림치즈      생크림      레몬즙    바닐라 익스트랙  방울 설탕     ,Japanese
 돼지고기      생강 손가락 마디  개 양배추    통 식용유   ,Japanese
 닭고기  덩이 우엉  대 당근  개    반개 표고버섯  개 쌀       한컵,Japanese
 인스턴트 카레  개 카레가루  스푼 우동면  개 전지 돼지고기      흰우유       양파    개 다진마늘    스푼 버터  스푼 소금  꼬집 후추    번톡톡,Japanese
 고체 카레  인분 양파  개 양송이  팩 방울토마토  팩 대파다진거    계란  개,Japanese
 달걀  개 표고버섯  개 멸치육수 소금    설탕    맛술   ,Japanese
 다진소고기      닭안심살      감자  개 당근  개 양파 대  개 맛술  큰술 치킨스톡  큰술 버터  큰술,Japanese
 계란  개 전분  스푼 크래미 식초,Japanese
 어묵 적당량 통 양파                 멸치                    마른 표고                             매운 건 고추                             무              ,Japanese
 국수  인분 실파  줌 무 중간크기    개,Japanese
 삼치  토막 마늘  알 생강채 조금 꿀    후추 간장   ,Japanese
 가지    개 소금  꼬집 오이    개 다시마  장 가쓰오부시    ,Japanese
 양배추    통 밀가루 조금 햄 적당량 계란  알,Japanese
 달걀  개 물       멸치가루    다시마  장 진간장         미림   ,Japanese
 밥  공기 계란  개 참기름  작은술 통깨  작은술 청양고추  개 다진마늘  큰술 썬파  큰술 된장  큰술 굵은고춧가루  큰술 고운고춧가루  작은술 고추장  큰술 참기름  작은술 라면사리 인원수에맞게,Japanese
 무 가는 무 큰무는    개   개 대파  개 청양고추    개 청주    컵,Japanese
 무    개 대파  개 청양고추  개 설탕    컵 진간장    컵 다진마늘  큰술 물       가쓰오부시,Japanese
 계란  개 식은 멸치육수       간장    큰술 소금    작은술 표고버섯  개 다시마  장 맛살  줄 잔파  개,Japanese
 카레가루  스푼 버터  스푼 양파    개 우유       물       소금 후추,Japanese
 생강      식초       설탕     소금    ,Japanese
 소불고기감      양파  개 양배추    개 각종채소와 버섯 원하는만큼 밥  공기 달걀노른자  개,Japanese
 닭다리살      전분가루     달걀  개 다진마늘     생강       쯔유    ,Japanese
 오뚜기 메밀소바장국       소고기 다시다        흑설탕      흑설탕      ,Japanese
 마      다시마  장 간장     맛술    ,Japanese
 마른 미역    마      오이     설탕       식초       물    ,Japanese
 두부     대파    대 전분가루     식용유       물       간장     맛술     다시마  장,Japanese
 당근      계란  개 참기름     소금  꼬집 간장     설탕    ,Japanese
 달걀  개 식빵  장 내지는  장 쯔유  큰술 생크림       설탕  큰술 맛술  큰술 마요네즈 머스타드소스 와사비 식빵 크기  각틀,Japanese
 바지락   개 파     팽이버섯    물       멸치육수 팩      미소     청주     ,Japanese
 감자  개 간장     설탕     물엿     전분가루     소금  꼬집 우유     식용유      버터    ,Japanese
 대파  대 설탕     간장     식초     굴소스     계란  개 전분     물      물      쌀밥     ,Japanese
 달걀  개 새우  개 표고    개 실파    쪽파 조금,Japanese
 닭날개   개 감자  개 베트남고추 취향 간장    컵 설탕  큰술 미림  큰술 가쓰오부시  수용 다시마  수용 꽈리고추  개 생강가루 적당량,Japanese
 물       간장    맛술    설탕    식초    치킨스톡     전분   ,Japanese
 계란    개 맛술 간장 쯔유  설탕 다시마물    큰술,Japanese
 소고기      파 잎부분   양파     배추  줌 가스오부시  꼬집 계란노른자  개 후추 조금,Japanese
 달걀  개 식빵  개 맛술    설탕    홀그레인머스타드    마요네즈   ,Japanese
 우유       계란  개 설탕     식빵  장 버터    ,Japanese
 다진소고기      양파    개 달걀  개 채소 스팸 호박  조금씩,Japanese
 생굴     튀김가루      정도 마늘  개 올리브오일 작량 간장  큰술,Japanese
 푸 라면     매운라면   개 파 손가락 반마디 정도 올리브유 약간    스푼 정도 ,Japanese
 닭가슴살      감자전분  큰술 박력분  큰술 계란  개 식용유 적당량 다진생강    티스푼 후추  꼬집,Japanese
 식빵  장 달걀  개 설탕     소금    생크림      휘핑크림      마요네즈     와사비    파슬리 약간,Japanese
 연근     정도 기름 아무거나  적당량 참기름 큰술  정도 참깨 작량,Japanese
 돼지 등심      감자  개 양파  개 느타리버섯  묶음 가지  개 물            ,Japanese
 무    개 쪽파 적당량 청주       설탕     참기름 작은술,Japanese
   감자전분       설탕       말차가루 녹차가루     큰술 물       볶음 콩가루 미숫가루  조금 찬물 많이,Japanese
 부침가루  컵 반 종이컵  물  컵 종이컵  양배추    좀 넘게 오징어  마리 새우  팩 계란  개,Japanese
 밥 배고픈만큼 가지  개 계란  개 돼지고기 갈은거     대파나 쪽파    줄기 다진마늘 약간 청양고추  개 다져서 미림이나 청주    참기름 약간,Japanese
 소고기샤브샤브      배추  장 대파  대 표고버섯  개 두부    모 실곤약    봉 버터  숟가락 달걀  개,Japanese
 샤브샤브육수  팩 소고기샤브샤브      배추      약 장  곤약      두부    모 당근     대파  대,Japanese
 달걀  개 가쓰오부시 소금 약간,Japanese
 닭날개  개 밀가루 약간 소금 약간 후추 약간 식용유       홍고추 또는 청양고추 약간,Japanese
 스테이크용 소고기      양파    개 오일 생와사비,Japanese
 물 우스터소스 케첩 진간장 설탕 전분가루,Japanese
 대하 새우     마리 밥  공기 연근 약간 단호박 약간 김가루      얼음물      계란노른자  개 맛술 미림  큰술,Japanese
 밥 양파    개 계란  개 청양고추  개,Japanese
 고등어    개 감자전분    컵 식용유  큰술 쯔유    컵 물    컵 꿀  큰술 월계수잎  장 통후추  작은술 생강  톨,Japanese
 닭다리살      전분가루  스푼 밀가루  스푼 소금 조금 후추 조금,Japanese
 오징어  마리 베이컨  팩 새우살     양배추      양파 소   개 대파    대,Japanese
 냉동딸기  개 휘핑크림  컵 달걀  개 흰우유  컵,Japanese
 라면 분말    개 땅콩 버터  스푼,Japanese
 양배추  장 다짐돼지고기      다진파    다진마늘      천일염  꼬집 후추 약간 방울 토마토  개 옥수수알    양파    개,Japanese
 무말랭이     말린 가지     말린 표고버섯     오이      당근      생강   ,Japanese
 닭다리살 정육      대파  대 떡볶이 떡      개 맛술  수저 참기름  큰술 후추 약간 데리야끼소스    컵,Japanese
 달걀   개 포도씨유 적당량 식용유  연유    와사비 조금,Japanese
 피클용 오이   개 물    굵은 천일염    뜨거운물  냄비 베트남 건고추  개,Japanese
 삼치    마리 소금  꼬집 맛술    메밀가루    포도씨유   ,Japanese
 돼지고기 등심      그린빈스  팩 완두콩껍질      소금    포도씨유      달걀  개 후리가케    시치미 ,Japanese
 무  뼘 설탕  종이컵 소금  꼬집 물  종이컵 와사비  숟가락,Japanese
 바지락  바구니 쪽파  줄기 청주    컵 맛간장   ,Japanese
 대패삼겹      참타리버섯  덩이 양파    개 대파    개 마늘  개 깻잎  장 물    설탕   ,Japanese
 장어  마리 계란  개 쯔유  큰술 통깨 약간 쪽파 약간 맛술 미림  큰술 월남 고추  개 청양고추  개 맛술 미림   큰술,Japanese
 닭다리살      소금    후추    허브가루    청주  큰술 새우  개 해물믹스    컵 숙주  봉지 애호박    개 미니파프리카  개 곰취  장 엔다이브  개 감자  개 허브가루  큰술 청주    컵 물  컵,Japanese
 닭다리살      소금    후추    허브가루    청주  큰술 새우  개 해물믹스    컵 숙주  봉지 애호박    개 미니파프리카  개 곰취  장 엔다이브  개 감자  개 허브가루  큰술 청주    컵 물  컵,Japanese
 돼지고기  불고기       청주  큰술 생강가루  작은술 후추    소금    숙주  봉지 청경채  개 새송이버섯  개 쪽파  줄기 청주  컵 허브가루  큰술 물  컵,Japanese
 닭다리살      달걀  개숟가락 다진마늘  숟가락 다진생강 약간 간장    숟가락 소주  숟가락 소금 약간 후춧가루 약간 전분가루  숟가락 튀김기름 적당량,Japanese
 숙주  컵 마늘  티스푼,Japanese
 핫케이크가루     계란  개 버터     설탕      설탕     ,Japanese
 호두    컵 쌀  컵 간장  티스푼 청주  티스푼 소금    티스푼,Japanese
 닭 안심  개      키조개 관자  개      생표고버섯  개 청경채  장 달걀  개,Japanese
 핫케익믹스  종이컵 계란  개 우유  종이컵 생크림  종이컵,Japanese
 닭가슴살      양파    개 주키니호박    개 양송이버섯  개 물       쪽파    뿌리 식용유   ,Japanese
 물       계란  개 새우  마리 쪽파    뿌리 가쓰오부시    쯔유    소금    다시마          조각,Japanese
 계란  개 건표고버섯  개 간장  컵 맛술  컵 물    컵 흰 대파      다시마         장 고추씨    마늘  알,Japanese
 명란젓     따뜻한 밥  공기 김 적당량 녹차 우린 물  컵        와사비 적당량,Japanese
 달걀  개 데친 브로컬리  컵 생표고  개 자숙새우   마리 소금  꼬집 정종    작은술 당근  쪽 무순   그람 연근  쪽,Japanese
 돼지등심  장 식빵  장 오이    개 계란  개 양배추  줌 식용유  컵 밀가루  큰술 빵가루 약간 소금 약간 후추 약간 마요네즈  큰술 케찹  큰술 돈까스 소스  큰술 맛술 미림  큰술,Japanese
 삼겹살  줄 올리고당    숟가락 맛술  숟가락 물  숟가락,Japanese
 돼지고기 앞다리살  약      대파  대 마늘    알 밥  공기,Japanese
 돼지고기목살      소주 소주잔     컵 빵가루 계란  개 밀가루,Japanese
 닭가슴살     간장  닭가슴살 밑간용     작은스푼 연근     토란     곤약     당근     우엉     건표고 버섯    물      참기름    작은스푼 황설탕  큰스푼 술    큰스푼 미림  큰스푼 간장    큰스푼 껍질콩  개 뜨거운 물 적당량 소금 조금,Japanese
 얇은 삼겹살      간장  큰술 쯔유  큰술 맛술  큰술 생강 간것  큰술 물  큰술 통후추 약간 양배추     ,Japanese
 감자 중   개 양파  개 당근    개 소고기      설탕    컵 맛술    컵 간장    컵 물  컵 가다랑어포 약간,Japanese
 잘게 썬 문어  컵 다진 파    컵 올리브유 약간 계란  개 우유    컵 다시마물  컵 소금 약간,Japanese
 식빵  장 계란  개 맛술  스푼 설탕  티스푼 기름 약간,Japanese
 달걀  개 볶은소금    우유    맛술    설탕      식빵  조각 식용유 적당량,Japanese
 우동면  봉지 쯔유소스    큰술 베이컨      양배추    통 느타리버섯    송이 감자  개 밀가루 약간 물 적당량 달걀  개 소금 약간 마요네즈 취향껏 파슬리가루 약간 가다랑어포 가쓰오부시  취향껏,Japanese
 돈까스  장 양파    개 파    줄 버섯    종이컵 계란  개,Japanese
 계란  개 밥  공기 고형카레    조각 브로컬리 조금 양파 조금 버섯 조금,Japanese
 달걀  개 기름 적당히 맛술  큰술 후추 약간,Japanese
 후리가께 큰  스푼 밥  공기  주걱  참기름  스푼 맛술  스푼,Japanese
 삶은 삼겹살   점 조린 계란  개 밥  공기,Japanese
 식빵  장 달걀  개 우유  숟가락 마요네즈 씨겨자,Japanese
 밥  공기 명란  조각 후리가케 따뜻한 녹차  잔,Japanese
 소고기불고기      만가닥버섯 표고버섯   봉지 양파 작은 것  개 식용유  큰술 청주  큰술 따뜻한 밥 작은  공기 설탕  큰술 간장  큰술,Japanese
 밥  인분 후리가케 명란맛   큰술 쯔유  큰술 맛술  작은술,Japanese
 감자  개 중  당근    개 소  다진고기      양파  개 소 ,Japanese
 닭다리살     새우 껍질 채로  마리 생표고버섯  개 달걀  개 엷은맛 간장  작은술 맛술  작은술,Japanese
 물       다시마  장 가쯔오부시  컵 설탕 조금,Japanese
 가지  개 가츠오부시  줌 간장  큰술 설탕  큰술 미림  큰술 생략가능  다시마 가츠오육수      ,Japanese
 식용유 약간 물  작은술 미지근한 물    컵,Japanese
 감자  개 계란  개 콘옥수수     당근    개 오이    개,Japanese
 식빵  장 베이컨  줄 계란  개 양배추      슬라이스 모짜렐라 치즈  장 돈가스 소스 취향것 마요네즈 취향것 가쓰오부시 취향것,Japanese
 레시피마다달라요 ,Japanese
 냉동만두   개 뜨거운물      녹말가루  작은술 오일  큰술 참기름 약간,Japanese
 옥수수  개 튀김가루 적당량 간장  큰술 버터     설탕  큰술,Japanese
 차돌박이  사발 우스타소스  큰술 청주  큰술 다진마늘  큰술 건고추  개 생강가루  작은술 설탕  큰술,Japanese
 스테이크용 소고기  장 소금 후추 고추냉이,Japanese
 밥  그릇 계란  개 크래미  개 쪽파  개 소금    티스푼 간장  스푼 설탕  스푼,Japanese
 돼지고기앞다리  킬로 간장     종이컵  청주  큰술 미림  큰술 설탕    컵 물  컵 통후추   알 통마늘  알,Japanese
 감자 소   개 양파  개 당근    개 불고기용 쇠고기      진간장    컵 맛술    컵 설탕 도라지청   숟가락 물  컵 청양초  개 가쓰오부시 약간,Japanese
 후리가케 조미김가루     후랑크 소세지  개 양파    개 파    대 양배추  국공기 올리브오일    맛간장    생강술 베니쇼가     달걀  개,Japanese
 김  줄기준   장 밥  주먹 스팸    개       단무지  개 계란  개,Japanese
 밥 단무지 오뎅 오이 당근 맛살 훈제닭가슴살 깻잎 김밥용김,Japanese
 버터     설탕     계란     박력분     물     우유     계란     버터    ,Japanese
 양배추      표고버섯  개 가쓰오부시  컵 마  개       계란  개 물  컵 청정원 후레쉬 마요네즈 적당량 청정원 우리밀 부침가루    컵 청정원 카놀라유 적당량 청정원 훈연 베이컨  장,Japanese
 포프리 계란   개 간장       황설탕  큰술 흑설탕  큰술 식초  큰술 땡초  개 소금    큰술,Japanese
 계란  개 쯔유  스푼 설탕  스푼 우유  스푼,Japanese
 꽁치통조림  캔 마늘  개 대파     청양고추  개 전분가루  컵 고춧가루    생강     ,Japanese
 돼지고기      양배추      양파    개 대파    쪽 부추     마늘간것    큰술 생강  큰술 소금  작은술,Japanese
 베이컨 적당량 양파  줌 대파  줌 양배추  줌 계란  개 밥 적당량,Japanese
 밥  인분 후리가케  큰술 송송 썬 쪽파 약간,Japanese
